x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,pv
1.1474913,-7.51408,-5.4813848,-5.770142,0.6846981,0.7841941,2.0993197,-8.255651,-4.00882,-1.0614868,-1.1179687,-0.7468251,-3.6707172,-16.889894,-5.0883317,-1.7928458,-1.3918979,-6.594818,-5.066456,1.3953304,-2.768246,5.791386,-2.3636923,5.911154,6.982243,1.8132973,0.08762402,-10.865577,4.431471,-5.593752,-2.3359442,-2.0468318,-5.480181,0.35025188,1.7475086,-8.538919,3.8228354,-7.357045,0.1350016,1.8170139,0.38289362,-0.9659996,-0.0017217646,-7.739749,8.791403,-8.395239,1.0036247,-7.9771376,8.953679,-16.286642,1.8938779,2.6904202,-0.42795387,-4.0209417,-3.739502,-0.15685527,4.7774096,-0.022434618,-5.053862,0.8502362,-7.046581,6.7544136,-0.18278742,-1.301953,3.578168,-2.5638692,-1.0389097,0.892552,3.9269397,-1.3970109,-1.8220092,-2.769179,-1.4559239,-3.9544063,-12.060514,-6.836039,-5.311582,-0.4561138,5.981458,3.6198683,4.507963,-0.9421391,4.9540625,-7.140583,3.6843083,-1.7166036,-1.6440036,-12.602704,-1.3563303,5.530744,-6.0297704,8.280816,0.75155646,-3.9993024,-8.589749,12.174197,2.552505,-1.5813528,8.509522,1.4714108,jackrabbit-oak_jackrabbit-oak-1.8.11
1.137724,4.274906,-5.532885,9.39215,7.912675,-3.9711165,-5.1327047,0.13957806,-4.2827926,-9.472136,7.472449,1.3726559,-0.19472727,-2.1333084,-3.2574503,-12.386403,-0.3495171,3.0909061,-7.328699,-7.280469,-5.292797,0.21267499,-7.1849585,7.191289,1.9966592,-5.672673,-6.6555667,-13.50411,4.515953,-0.8876285,3.9820895,-4.712304,0.6862511,-0.70190185,1.9213171,-5.546935,0.9676096,-3.4593952,6.2105007,-4.119132,-1.7415388,-8.714978,4.0446606,-0.51021177,-3.9823322,2.0769813,3.4258747,9.981502,3.674183,-3.8689091,-0.38690916,2.2317495,-6.0503674,3.0875251,0.0031024616,-2.5130126,-6.7305293,1.0451081,-1.4141669,-10.131879,-3.366574,10.849937,-1.3141135,-4.0818353,2.007006,-4.6062293,0.518922,-2.2832232,3.3396926,-5.7003536,-3.755766,-0.50581694,0.8585514,-3.926229,-0.4212618,1.3392721,3.2122438,-9.016054,-7.128441,3.6535387,9.062297,1.3520647,-1.991875,-4.6180625,5.3516273,2.63785,0.44176948,-1.4627491,5.5467753,4.0343113,-2.77315,4.9413533,-0.8100867,-3.9107068,-9.037724,5.8549056,-0.56991893,-6.268882,-0.01578902,3.40483,jackrabbit_1.3.1
1.34734,8.141617,-6.4750137,7.1629033,8.55883,-2.3134873,-3.4140449,1.3771805,-7.72658,-8.754488,4.314097,-0.71876514,-1.5865976,4.239429,-6.466643,-9.177632,-6.11602,-0.94289625,-11.824166,-4.417016,-0.6771122,-0.98022515,-2.1602993,9.810228,-3.218155,-8.78462,-2.781134,-16.305462,3.6101308,-1.5305266,8.529343,-0.501105,4.6218967,2.4156384,5.027182,-0.7704281,-1.2479457,-0.5193391,4.6041665,2.8343532,6.2414584,-8.960716,-5.4074874,0.41680926,-7.301144,4.5734196,5.360221,8.561002,6.080913,-6.553247,-2.7821233,3.326514,-12.943254,0.5542645,-1.4448228,3.071822,-12.02669,0.114505865,-3.2569826,-7.723364,-3.1995094,9.324205,-1.3469379,-2.7282565,5.2180033,-0.47865298,-2.1247606,-5.7080436,1.0429068,-3.3993201,-6.1211376,-5.8263264,-3.8083081,-4.5419326,-3.895737,0.22494155,3.3892083,-13.494726,-7.0933743,2.7654622,15.306214,2.8322039,-2.1479783,-6.30049,8.660613,1.714873,1.6814691,0.42211387,8.050912,1.4375606,-2.036917,5.9601912,1.1974069,-3.2498643,-7.7370067,9.3758955,4.469811,-6.1868024,3.9207437,10.101397,jackrabbit_1.5.5
3.2037928,12.053205,-6.650261,12.126404,6.8486996,-1.5017444,-5.9807024,2.5214133,-12.141641,-15.377114,5.3373914,0.36523554,-4.705501,3.9626982,0.39882553,-7.4024067,-0.95491076,-1.1077121,-17.541243,-4.095674,-0.122447245,0.8161476,-4.5549564,11.942335,1.6274983,-11.266324,1.1205026,-15.152269,4.7103834,-1.6961523,7.9970837,1.4499036,4.388379,-0.44190365,7.050479,0.8649457,-3.7050107,0.19488937,3.0949664,2.895206,3.8714552,-6.1290603,-2.844601,-3.3010297,-4.643559,5.485311,10.348289,9.019312,2.426907,-8.287098,-4.562473,2.551582,-16.638762,2.6634858,-4.378804,-0.2006436,-10.506743,-0.06845644,-3.101769,-7.424005,-4.36405,13.517211,2.1489887,-2.673098,3.323347,-1.207641,2.3057466,-0.06350404,1.3321426,-3.729243,-11.983821,-8.441276,-10.011007,-5.82115,-6.104297,0.7527079,-2.3073168,-10.720213,-6.3876886,2.6723576,7.612451,4.169012,-4.3434234,-4.784827,2.2869112,-3.335255,0.30565536,-3.244599,12.616519,-1.8604898,2.7487588,5.8319583,1.4275577,-1.5846778,-8.719755,15.330139,0.89881724,-7.2635393,2.4721196,9.047653,jackrabbit_2.0-alpha2
2.7814903,12.135807,-6.866196,12.009347,6.4971113,-1.6392076,-6.96807,2.462121,-12.307435,-15.017502,5.578568,0.22447462,-4.8167024,3.371976,-0.21916087,-7.58806,-1.485205,-1.256523,-17.761713,-3.1110916,-0.015545271,1.0641203,-4.364909,12.059445,1.8418998,-10.876111,0.58443683,-15.181163,4.6069093,-1.7943723,8.344578,1.0807829,5.3845725,-0.2596135,6.677796,1.1541675,-3.771412,0.24703869,2.3926375,1.3890063,4.0382757,-6.789842,-3.503776,-3.72766,-4.8010178,5.928346,10.673324,9.927123,2.4616675,-7.5117345,-4.3648624,2.6120121,-17.50002,2.2768612,-4.5913777,-0.4657492,-10.455142,0.28385544,-2.9321573,-7.1806765,-3.794687,13.529805,1.6184968,-2.688291,2.3625495,-0.88864857,2.421533,0.4331984,1.4887213,-3.7669902,-12.003246,-8.702498,-9.560525,-6.3513827,-6.1665125,0.14722489,-2.0254927,-11.076985,-5.6602845,2.3823936,8.270666,3.8102825,-4.5122476,-4.4497156,2.3085926,-3.2352242,0.66836584,-3.3159163,12.716048,-1.8436599,3.2091312,5.494103,1.121188,-1.6586411,-8.544601,15.186905,0.08827626,-7.043164,2.9145498,8.079112,jackrabbit_2.0-alpha3
-0.13638939,9.259251,-7.372906,10.904346,5.709667,-2.4054072,-6.024825,2.0905156,-13.684064,-15.378669,3.5297983,1.0863184,-0.19261342,0.21754971,0.35249066,-9.458074,-2.0311265,-1.3980649,-16.881742,-2.1741939,-1.6198134,3.0690475,-5.1492157,12.368995,3.9850516,-7.469174,-0.3901357,-13.134529,4.398203,0.73226386,4.978395,2.8678937,6.5085607,0.19155417,4.719126,0.69241583,-4.3562317,2.1475124,-0.046647128,0.2053191,6.096507,-5.675742,0.26519004,-3.570532,-4.02223,7.0020547,9.704407,5.5141425,-0.39178658,-8.152672,-2.0018818,3.8981714,-12.3007555,2.286547,-0.81012076,-0.71274686,-11.515127,0.20686504,-4.2719636,-7.591004,-3.281061,10.780229,3.1674106,-2.4844806,0.04338365,-3.4604242,2.5855196,3.7173934,0.74881417,-2.0882554,-12.012589,-6.402869,-8.543604,-4.2278986,-7.876215,1.5919893,-1.679877,-6.73292,-4.8446736,0.73414326,8.798163,2.0562663,-3.1983747,-5.1550965,-1.822086,0.06971307,0.39899892,-3.4880784,11.919619,-1.6369308,4.158179,5.2932234,-0.53122926,-0.48837212,-6.021129,13.373958,-1.541393,-5.0460033,1.85399,5.6734295,jackrabbit_2.0.0
-0.6037762,-1.3823793,-1.9169437,0.672883,1.9851826,-1.048209,-0.6639657,-1.716978,-0.32405916,-0.37108412,0.19976261,0.053006247,0.0230855,-2.6845174,0.60516036,-2.2086184,-1.0394163,1.6028322,-0.08566141,-0.3706474,-0.88757545,0.31275973,0.063984945,0.25404704,0.5512393,-1.8824579,-3.7862942,-0.8385513,0.034796324,-1.9579146,0.123820245,0.8754774,-1.3602967,0.3918213,1.4502481,0.7350236,0.18629104,-1.507693,0.3362993,1.7636224,-0.39276558,-1.6216084,0.6848327,-0.59143794,0.21284908,1.3249152,1.6692089,-1.2752414,-1.1149472,0.86247766,-0.6828329,0.9750724,-1.2378476,-1.898374,0.8560922,-1.0645695,-0.5345689,0.3168622,-0.46595165,-0.25199106,-0.45300165,-0.38124964,1.8904338,-0.7141162,0.9322948,-1.632264,0.87327707,-0.35825855,-0.113404356,0.47562015,-0.1406369,-0.12135074,-0.120405644,-1.1058202,-0.549351,0.24123582,0.13460639,-1.4917567,1.5558928,0.94479716,1.7727033,-0.100795634,-1.3799826,-0.8408568,1.3228445,0.34118113,0.8396788,-0.72346807,0.53570646,-1.2889824,-1.3486097,1.6650304,-1.6927223,0.118528865,-1.3819561,0.30582422,-0.639897,-1.1856406,1.2559708,-1.8280709,james-jspf_apache-jspf-0.9.5
-0.6654868,-0.07660259,-0.15284112,0.15938064,-0.0032413462,0.19503976,-1.0812137,-1.0224231,0.11086489,0.8985159,-0.120465115,0.30758625,-0.47858855,-0.21817747,-0.96099997,-0.23852998,-0.7558422,0.93789756,-0.32950464,-0.588132,0.021295602,-0.42515114,-0.491735,0.4175137,-0.15032494,-0.40112048,-0.3455626,-0.21319665,0.4555762,-0.5095836,-0.101411276,0.8221395,-0.3004491,-0.46523866,0.6970066,-0.28660873,-0.68416286,-0.87270534,-0.08303595,0.39527777,-0.54936886,-0.6994112,0.46402442,-0.51456386,0.02406375,-0.8348486,0.010890268,-0.6743384,-0.16080947,0.25842366,0.07869502,0.4591243,-0.73507166,-0.28271216,-1.016899,0.31566766,0.114769794,0.5424175,-0.8267544,0.023363734,0.25738534,0.32642904,-0.04185838,0.61031455,0.74946827,0.37440908,0.080022894,0.35147098,0.63384384,-0.51369435,-0.4778993,-0.017107628,-0.23357247,-0.019942613,-0.6832074,0.47766715,0.27173808,-0.39361832,-0.18888164,0.6620998,0.63178504,0.43282667,-0.9909221,-0.43048963,0.4680033,-0.16318195,0.4404679,0.28674725,0.2213386,0.07142612,-0.4729211,0.14178774,-0.37719667,0.1722326,-0.12006992,0.41055113,0.23550354,0.42411938,0.037874162,0.532891,james-jspf_build_0_9_B2
-0.0063458346,-0.0009206462,0.00035888673,0.0006253946,0.0017303943,0.002545165,0.002190194,-0.0027222955,0.0073601995,-0.0019639493,0.0014529479,0.003225664,0.0036338926,0.0061359596,0.00018462181,-0.0078059365,-0.005694381,0.009748064,0.00016550063,0.006378248,-0.008605577,-0.005766189,-0.003260883,0.0018639481,0.0011683214,0.0018955242,0.008705144,0.002668283,-0.005022868,-0.0020210731,-0.0017516649,0.00039143802,-0.0068883,-0.0060252533,0.0018336964,0.0050458848,0.0018531334,-0.006454526,0.007824054,0.0065870346,-0.0069931243,-0.006660477,-0.0034517813,-0.004047856,0.0077659846,0.0033320666,0.009550394,0.0028224147,0.006443057,0.0049294555,-0.0075870897,-0.0075043594,-0.0034193206,0.0018593168,0.0063843657,0.009125041,-0.009190381,0.000993098,0.006857499,0.0069820713,2.8482675e-05,-0.00012620568,-0.0014762068,-0.0047525023,-0.006220894,0.0021181034,-0.0021708799,-0.0017474473,-0.0002812898,0.001964699,-0.00639009,-0.004498987,0.008779984,-0.0043150424,0.008829427,0.0033170413,-0.0034056688,-0.0020155131,-0.0015387106,-0.005246037,0.008302491,0.009843715,-0.008642519,0.0038116812,0.007869419,-0.0057233847,-0.0069502904,-0.0077764285,-0.001126746,-5.106926e-06,-0.008431882,-0.0069056246,-0.00731184,-0.0018946147,-0.0055692685,0.0051005804,-0.006107241,0.0025628079,-0.0075474977,-0.0029737544,james-jspf_latest_blocking_version_before_0_9_5
-2.0243282,-0.58444315,-3.7237902,0.86112905,1.4831312,1.0658684,-7.0104475,-3.7650096,0.22575466,0.13366352,0.118592,0.64976126,-2.97475,-2.9932585,-3.775116,-5.2342896,0.13848048,5.197825,-6.5727572,0.62461674,0.5681063,1.7601031,-5.1731286,2.4000883,2.7839825,-2.0648324,-0.014494736,-3.3420236,-0.67253155,-1.5138481,4.5953426,4.610232,-1.8588846,-1.1467133,-1.5744163,4.1506567,0.48360172,0.6055575,2.2377946,-1.3282883,-0.7829436,-2.8636246,3.3164408,-4.49852,4.339857,0.4296144,2.0028698,0.5933413,-2.271144,-0.010750476,2.43474,-2.234558,-2.1660817,0.6304515,-1.595299,-1.9017961,0.44209448,-2.968524,3.3615263,0.85205853,-4.9560266,5.468267,3.0981925,-1.5405405,1.6228122,-7.610496,1.1523176,-0.6725073,3.1572828,-2.7446873,-0.67229414,3.0410655,-1.1475456,-4.113011,-6.1069164,-1.7822056,-1.1549729,-2.7591438,-0.5181526,2.6534956,4.5896206,4.595345,-2.8975837,-3.2030983,1.3250242,1.978257,0.45914134,-1.8716799,2.5300953,-0.999914,-1.922347,3.7966275,-3.0061889,-1.8995519,-3.1956317,1.6384436,-2.4573543,-1.7592748,2.1641314,-6.470662,james-mime4j_apache-mime4j-project-0.7
-1.5474393,-0.67553556,-2.8371584,0.9425198,1.3928229,1.2711518,-6.6031,-3.8794615,0.50828594,0.4430021,-0.14510915,0.5224338,-3.3214204,-2.5180385,-3.174387,-4.9420886,0.18466538,5.487101,-6.4777884,0.3610644,0.50675243,1.667734,-5.8387694,2.851043,2.5954258,-2.0479605,0.14375144,-3.5130527,-0.09911459,-1.3723109,4.4693117,5.163717,-2.05354,-1.4033391,-1.9406236,3.8801003,0.40606666,0.39713287,2.711446,-1.1304065,-1.3611559,-2.5096939,3.3636684,-3.9018552,3.8866508,0.50934374,2.0026667,0.75602764,-2.659377,-0.13033922,2.2443342,-2.3622704,-1.5039514,0.8216875,-1.574195,-2.3100386,0.3130328,-2.5100226,3.6023164,0.86840856,-5.2105584,5.520032,3.4134715,-1.3962084,1.7188474,-7.7677884,0.79020864,-0.1022769,3.3073375,-3.4083664,0.096271195,2.6023328,-1.1470824,-4.148221,-6.425914,-1.2494525,-1.2861362,-2.318746,-0.119751066,2.3508096,4.469011,4.6839128,-3.1294582,-3.1003942,0.9563419,2.319475,0.4999779,-1.6165054,2.2798078,-0.96792406,-2.0404766,4.4083595,-2.3638694,-2.4473045,-2.8259728,1.6445397,-2.4896836,-1.3563513,2.256739,-6.457798,james-mime4j_apache-mime4j-project-0.7.1
-2.803111,-0.49827835,-3.262002,0.98203564,1.4315262,0.783569,-6.4398885,-3.675502,0.15498462,0.44898266,0.035497006,0.42031077,-3.041049,-3.4871542,-3.3683321,-4.7803764,0.099452384,4.8753285,-6.7050576,0.76871395,0.985715,1.3144978,-4.619693,2.784392,2.4343529,-2.2439854,0.16039291,-3.3408866,-0.22569375,-1.1864952,3.9852057,4.489654,-2.2036827,-1.4010586,-1.6667744,3.9483895,0.4515977,0.7492115,2.3377602,-1.0711406,-1.2302831,-2.236707,3.6457317,-4.6973763,4.418673,-0.100448355,2.3475819,0.536265,-2.58131,0.02237609,2.2758794,-1.929909,-1.5643682,1.0510939,-2.1262543,-1.973498,0.18129262,-3.0495052,4.138588,0.78138834,-4.7634473,5.6912856,3.1576924,-1.2379421,1.5518988,-7.9914117,0.87226325,-1.2200371,3.2055278,-2.9110663,-0.7008313,2.9361637,-1.2754184,-3.9651883,-6.251611,-1.8373336,-1.558513,-2.3317742,-0.685874,2.9914284,4.0187855,4.0272427,-2.476748,-3.1529608,1.2234064,2.090014,0.35399294,-1.9947094,2.3153749,-1.2053398,-1.7992313,3.6498742,-3.2251515,-2.0759954,-3.1581957,1.9819108,-2.0486689,-1.9945779,1.9880395,-5.865406,james-mime4j_apache-mime4j-project-0.7.2
-2.1444652,-1.3728206,-3.1082103,-0.046127934,2.1022775,1.1263678,-6.410917,-2.579253,-0.25379947,-0.008062182,-0.16641422,1.106926,-3.2498555,-1.763345,-2.3809988,-4.486453,0.35826984,3.0352874,-5.8841014,0.02400763,0.51834255,0.5013181,-4.234195,1.6477941,2.786792,-1.6537788,-0.923036,-3.238276,-0.010672198,-0.47253463,4.275366,3.4860992,-1.5981964,-1.2026826,-1.9233372,3.3617568,0.5843821,-0.1869008,2.0869994,-2.0536444,0.12918931,-1.8197002,3.0949185,-5.246927,3.5399637,0.9000115,1.4399589,1.2482198,-2.5538926,0.008914312,1.6816273,-2.1941385,-1.3375957,1.048539,-1.6407739,-0.4393861,-0.35990718,-3.0035372,2.693302,0.906286,-4.2159777,4.954772,2.687331,-0.028432041,1.5016375,-6.6858754,1.2340225,0.18571845,2.7260082,-1.9098489,0.468551,3.4139996,0.47918212,-4.1534586,-4.535634,-2.0973346,-0.4799749,-2.8068337,-1.6749406,1.3583136,4.7703648,3.7076247,-3.0120695,-2.7337997,2.1016378,1.7775698,-0.40458614,-1.5720937,2.6448848,-0.48152936,-2.4410744,3.2026138,-1.8459516,-0.97175354,-3.517863,1.7747095,-2.5242283,-2.6804993,1.8744681,-5.191369,james-mime4j_apache-mime4j-project-0.8.0
-2.011523,-1.313541,-3.7593586,0.36541468,1.8666183,1.3704677,-6.9993973,-3.2131839,-0.27522185,-0.2803993,-0.5765132,0.7147516,-2.760587,-2.5800374,-3.7760687,-4.1286874,-0.037248854,3.735551,-5.5158362,0.36758494,0.3208619,0.17411567,-4.1481204,2.483521,2.7651796,-1.6031309,-0.5534777,-2.7400625,-0.063892074,-0.73013127,3.8990204,3.8473985,-1.1988742,-1.0712788,-1.1192528,3.5850215,1.3421388,-0.3599917,1.7417784,-1.9356118,-0.29044217,-1.7794183,3.3988853,-4.744063,2.3801763,1.3739982,2.0686522,0.7677095,-3.0524185,-0.07154478,0.75753033,-2.1396942,-1.0399446,0.7398313,-1.4822688,-0.686357,-0.40412906,-3.6509433,2.4427586,0.45019057,-3.374838,5.32343,3.2159054,-0.05483074,2.134541,-6.0345597,1.1151772,0.010367752,2.7978177,-1.4754877,0.16044104,3.0658605,-0.24060227,-2.7850752,-5.0488095,-0.87007844,-0.65571415,-2.1408315,-0.20501412,2.1305988,4.2010803,2.4282782,-3.4986494,-3.678909,2.8289719,1.0368277,-0.4505451,-1.2949722,1.635982,-1.4118466,-2.7856472,2.958822,-1.4900362,-1.1768146,-3.4593751,1.9910179,-1.5498234,-1.1982964,1.9479578,-5.2528367,james-mime4j_apache-mime4j-project-0.8.1
-4.341216,-0.8775383,-7.9807444,5.9730153,2.2638621,-6.0895023,-0.26111344,-6.743844,-12.011968,10.561553,-5.123166,-4.5511613,-2.4501798,-1.222319,4.1704926,-6.9584737,-7.4282894,0.66697496,-10.52498,2.8600066,-10.454784,-1.6476457,1.2782993,5.0828476,-0.493057,-2.8335164,-8.716545,-2.5199788,6.2688284,4.1163874,11.052867,0.73294765,0.7901781,6.393387,-4.1736264,-3.3852007,6.911205,-10.819629,7.928424,0.5807406,3.4309294,-4.373137,7.7362447,-7.5308633,-6.257199,5.210807,3.5130203,-0.3669631,5.3625827,2.039613,-5.4580708,4.0312505,-3.3530886,2.7307808,4.108521,13.206753,2.0027738,8.526936,-8.302875,11.881527,-11.652948,13.962715,11.969619,7.0610547,5.3471947,-6.110042,-0.9444203,9.9215145,3.203633,-9.674054,-3.956877,3.2191148,-6.544151,0.13607101,-7.6363754,7.7167373,1.0483675,0.08061761,7.4642124,-4.053215,1.5730672,1.8324432,-10.158922,6.1116443,0.3560371,9.279249,-4.328788,0.59651595,4.0539165,6.8166122,0.097172156,3.9417913,-0.5701064,-3.302013,-3.258677,5.7198763,-6.59947,-5.287082,7.277242,0.45218432,jclouds_jclouds-1.5.0-alpha.6
-12.549363,0.13670237,-0.9358358,0.27885905,10.008692,-1.839794,-5.2888436,-11.584378,-0.29634315,2.5496275,3.9255786,1.4091012,-7.9011006,-6.584508,-2.5672903,-2.62092,-6.693465,3.2012565,-15.270297,-2.8178427,-5.5467086,2.775035,-5.392673,2.1492012,-1.5400611,-8.320953,-9.2474,0.5228181,-2.9673338,-3.582902,3.966532,1.1953459,-4.552473,0.03448197,3.287757,7.307013,1.2048806,-11.775748,7.740832,8.050772,2.9371014,-0.54568577,0.07360596,-12.523441,-7.9516273,3.190995,-1.6642962,-3.0615492,6.60566,-7.4804115,5.8943043,-0.24067074,-7.5065265,-6.038676,2.155398,11.007217,5.20564,-2.4850628,-4.235635,-1.2618322,-11.032764,3.547241,6.6658363,0.8518544,1.8268775,-9.568211,-4.5975966,6.5384665,1.1798953,-2.7447565,-6.1668167,-1.2895786,-9.510584,-0.69237375,-2.5302799,4.9407544,-7.149325,2.323977,13.072861,-4.354128,4.9861026,3.17776,-4.26876,1.6588554,2.028225,7.6951966,2.1435208,3.2932923,8.978906,5.988277,-5.574575,1.94726,-1.97061,2.0069509,-12.114744,13.380056,-5.230767,-6.4476147,14.716055,4.4843874,jclouds_jclouds-1.5.2
-11.0733,-0.72852504,-0.6196248,-0.17209017,9.194212,-1.8737721,-4.0212135,-12.500405,-1.889692,1.9629719,4.0998325,1.2437929,-7.6160502,-6.497148,0.030694773,-3.851883,-7.271626,2.8357544,-14.425935,-3.6457002,-5.2532654,4.871555,-6.0472713,1.4624107,-1.2194519,-9.44945,-8.902731,0.93982744,-2.2225745,-2.6770246,3.3850586,2.4738967,-3.8997836,-0.32203966,2.5758817,5.985213,0.30023226,-13.298672,6.7447987,7.475848,4.714012,-1.7294271,1.6288464,-11.176794,-7.839837,3.7553816,-4.2335057,-1.8733771,7.215718,-7.482762,5.667729,-0.3538035,-7.946835,-7.8811297,1.2698282,11.31299,4.914002,-1.6386731,-3.0070653,-2.0354924,-9.753325,3.3557136,7.1231174,1.0869683,3.1563969,-9.917529,-4.103238,6.531499,1.7712154,-1.6518344,-8.810951,-0.8458424,-10.049749,-0.55818325,-3.5906656,4.29489,-7.77577,1.8444886,13.318306,-5.2699285,5.0192904,2.8009946,-3.8688488,2.164795,1.7652278,7.220905,4.0563507,2.3799553,8.356814,5.7403755,-3.7726321,2.936164,-1.8216548,2.024586,-12.173175,13.3183365,-3.5220442,-6.5143695,15.020161,3.242453,jclouds_jclouds-1.5.4
-10.980669,-1.1608322,-1.0368421,-0.1976577,8.495474,-1.4916123,-4.217287,-12.688759,-2.4190629,2.1556911,4.6499157,0.1981819,-7.3186026,-6.105145,0.7369949,-4.3915687,-7.757702,2.2581282,-13.720859,-3.3045928,-5.821845,4.967059,-5.075265,1.7977027,-1.0327191,-10.796317,-8.489619,1.2213938,-2.2673113,-3.0915651,3.1529393,3.1181676,-4.079433,-0.37824082,2.0484602,5.168839,-0.9198023,-13.693258,6.021601,7.9304533,5.4189715,-1.7987728,1.7881972,-11.242544,-7.9493475,4.254189,-4.1531343,-1.9380158,7.8435826,-7.5455203,5.5357676,-0.90088546,-6.8147755,-8.689067,1.1065452,10.632458,4.5732965,-2.2044897,-2.6931674,-1.7785462,-9.763765,3.53286,8.4418335,1.6510149,3.211883,-9.840492,-4.6293135,6.8223825,1.8063197,-1.5469995,-9.289603,-0.8510421,-9.240411,-0.6990077,-3.5518074,3.5866551,-7.509561,0.88552403,13.732335,-4.911674,4.691357,2.4860287,-3.4204078,2.502167,2.004155,6.8839765,4.3877687,1.2961771,8.7660675,5.3373775,-3.4339874,2.2581098,-1.6727853,1.6976299,-12.275708,12.808296,-2.8769433,-6.6969857,15.025279,3.145124,jclouds_jclouds-1.5.5
-3.4860055,-4.2141247,-6.9595284,1.998888,9.162365,-0.113964535,-3.577335,-7.103626,-13.595605,-0.82386833,1.0577773,-4.1685705,-0.6505595,-8.798974,-1.2229923,-2.765506,5.097013,4.316585,-7.24171,-0.22432332,-14.793744,9.028599,-4.15504,3.8883338,6.11659,-16.434465,1.077096,0.89406055,5.6766424,-7.760949,-0.6461203,12.431279,-2.5074008,-0.24247845,-1.8581876,-5.3738127,-2.2962015,-10.915145,1.9078344,7.131812,6.10885,-6.001388,4.5084085,-2.409632,-11.319215,4.131705,-2.8863661,-1.4031918,5.575662,-0.43933064,5.283724,-0.85261345,-4.492239,2.3702774,-1.1234854,7.630044,1.5855322,-7.0574193,1.0989012,6.0030627,-8.814176,8.623289,2.2751155,1.353468,6.125684,-9.850694,-6.1267605,4.998993,-4.799006,-0.7314592,-4.423254,1.0556014,-14.389228,0.88754755,-0.05566782,0.98726475,-5.471182,-4.491285,14.159459,0.20417535,3.087927,5.3948655,-0.24485382,-1.4806715,3.48845,-1.2954617,4.216416,1.3974025,4.979473,2.940482,-7.155221,5.670276,6.220192,-1.3458697,-10.046934,8.142825,-2.4468646,-7.0964193,5.1503987,0.68817925,jclouds_jclouds-1.6.0-rc.1
5.776717,-2.0045266,-7.861338,8.101504,9.018213,-0.2305746,0.50230026,-7.824724,-6.684546,6.7565064,-2.1144907,-10.2275505,-4.3012075,-3.990575,-0.13925254,1.2502228,0.8585785,4.116263,-2.8832355,0.2721723,-7.03911,-2.5383174,-4.314344,-1.2992352,1.6631885,-7.7487903,3.940929,-10.924903,4.16439,-10.669982,-1.4505466,8.47021,-6.4067397,-7.7095556,-0.33696193,-8.061097,0.6012188,-5.616692,4.91704,2.4158225,-11.138493,-2.767594,-0.3692844,-2.4421108,-9.009563,3.798506,-1.081168,-1.1995434,-1.2243301,-9.987104,-7.529817,6.4103756,-12.509166,-7.1903296,3.5709698,5.345693,7.9851832,-2.6107943,4.122904,15.205803,-5.558856,3.5966353,1.7454958,-2.2174125,5.1002774,-3.5850992,-5.333994,4.3253975,-6.3785086,-9.814731,-8.0496,-7.5604386,-18.584454,1.7183706,-5.235662,4.174928,-4.997594,-8.701415,1.1712865,1.6132282,5.9218106,8.995593,3.1475432,-1.0372983,2.209853,-2.285007,6.9953256,-4.9929624,4.1238403,-2.4094722,-5.4311166,1.8781133,5.7469835,-4.4996085,-12.93808,11.340649,5.552917,-2.1594074,6.0885096,6.170895,jclouds_jclouds-1.7.3-rc1
4.6082597,-3.5914962,-6.539476,8.980019,9.252144,0.3408849,-0.105152905,-7.0822988,-7.202019,5.049874,-2.3445272,-9.505605,-1.7510864,-4.4593596,0.52060586,1.3323992,0.9827473,2.6865122,-4.180696,-0.04020531,-8.216551,-1.9909016,-4.001172,-0.05915539,3.2741594,-8.388038,4.7125216,-12.280343,3.9281619,-10.820604,-3.1268902,8.544551,-6.5245585,-6.5792937,-0.11793207,-8.992738,0.29663,-5.0962977,4.873365,1.3472524,-10.501677,-2.0307848,0.37796214,-1.5161222,-9.557131,3.3576634,-0.20290329,-0.99681455,-1.1941277,-8.542448,-7.4007173,7.159449,-12.025243,-8.364274,4.5361333,4.714936,7.6658783,-2.1373425,4.6461396,15.3571205,-5.6513286,4.205884,3.1229506,-1.3590474,4.750997,-3.3424082,-5.24798,5.4411087,-5.9793153,-10.709162,-9.202419,-7.1213098,-18.445827,1.2320174,-6.2263227,2.6476777,-6.7113614,-9.020587,0.8156881,1.8213537,6.3027854,9.637909,2.7666535,-2.1632926,2.788361,-1.9127285,7.849803,-5.898621,4.682298,-3.9566724,-4.3514752,-0.013795429,3.7821894,-5.138831,-14.074641,9.533105,7.1223154,-0.7329187,5.346288,6.3102784,jclouds_jclouds-1.8.0-rc1
